ph,Hardness,Organic_carbon,Conductivity,Turbidity,Potability
7.984710742,121.0673575,12.8188163,338.5099837,4.567879972,0
8.127710424,203.0703085,18.27727726,409.7422238,4.244173211,0
7.635264692,205.0676314,17.48681507,370.561027,3.948303516,1
5.392057607,198.0171652,14.61650918,419.813956,2.978925445,0
8.322986672,207.2524622,18.70927337,358.7258688,4.052135728,1
7.146019716,195.9221016,12.3671092,484.4429648,5.393476357,1
6.791992649,210.4079665,19.98555517,493.1794166,2.91405748,1
6.020653841,197.46909,9.90931484,412.011733,5.217131275,0
9.264390909,160.428694,14.99298978,427.7938337,3.175520774,0
4.923178856,208.406673,11.40337222,404.4057627,3.329600783,1
6.607503311,231.5657988,15.67120307,443.3157749,3.447111219,1
4.328282516,192.166324,11.18693881,543.7160286,3.708525863,0
7.933067692,204.7242814,15.66962824,449.6856024,4.534233043,1
5.579517093,223.616393,20.22442581,375.2759695,4.043914693,1
6.809644515,179.7195206,13.63334974,360.9328038,3.183803572,1
8.070477127,198.8659477,10.92446056,376.7103037,3.055790475,0
7.128062255,191.4008206,12.86536617,419.3049802,4.510595264,1
7.366915284,185.0435967,15.23382587,336.9568673,3.051316563,0
8.075494508,195.8049958,9.751086325,321.7483389,3.682919645,1
7.264069097,216.6223922,19.2109908,301.9535508,3.960282114,1
5.483974109,166.1618369,14.17100954,306.3559039,4.063613621,0
6.139493741,236.6740259,12.77701399,416.2388206,3.260906853,1
5.433466239,177.8283023,16.06643903,490.2846741,2.871196031,1
7.650683237,239.4901476,17.88359172,425.3363525,4.043710884,1
4.560916536,165.7731189,13.56415012,323.7832771,4.123621736,0
7.732880078,189.5098115,14.98005401,567.7222811,3.510728004,1
7.397650663,260.0833846,17.8478271,376.482171,3.078478788,1
6.417702476,185.3121832,17.84899443,509.8196527,4.046305672,1
6.03956779,246.6928547,13.23935552,357.9863126,4.206835504,0
8.247148271,175.9118303,11.07051143,302.200496,3.94196926,0
4.570854413,194.9679452,17.94218504,460.7790583,4.484185987,0
6.848033469,165.8153256,11.11817146,442.7862667,4.257037543,0
7.348611231,214.7158899,15.79257423,438.0443314,3.544537268,0
8.189213851,156.3284648,11.87189981,288.3514711,3.709508878,1
4.633202516,208.9080361,10.81715813,456.2148285,4.751858815,0
7.301444654,143.4313503,12.57541689,446.8396726,3.16007484,1
6.465093529,241.2681377,20.76898639,544.6005667,3.790523693,0
8.73352533,203.3961302,16.70192017,336.8246562,3.1492018,1
6.396341051,126.4907445,11.88166783,435.2784339,4.44590718,0
7.555822759,190.4619173,19.40814391,524.4659995,4.099168691,1
6.601407395,205.6210217,12.17205261,430.5598517,3.973576406,0
6.850625418,232.931196,18.14859494,438.3473271,2.59383368,1
8.297725878,222.4363212,15.77923278,374.1195225,4.166105474,0
6.945224092,220.9600411,20.16073442,367.9979774,4.823082014,0
7.96852587,156.4511488,8.360283485,455.840428,3.173879163,1
6.559252621,164.6359208,10.95830566,533.5838575,4.216315016,1
7.399724708,258.0199471,14.97900007,354.6673118,3.79512408,0
8.81350466,236.392817,14.57605743,278.3551233,4.242459863,1
9.038326069,227.3576593,16.33142148,421.6644824,3.706265892,1
7.12942473,178.3723523,16.40615622,323.2989152,3.418610803,1
6.9641983,193.7532798,15.88964959,302.9404332,2.395683182,0
5.115817064,191.952743,10.96648615,441.7483793,3.902088768,0
7.494391101,205.1907067,16.58907204,313.0915196,3.579651838,1
5.772197394,200.1449708,15.55010138,414.0150432,3.078985839,0
8.433443104,224.856089,17.40042588,411.8499495,3.824734138,1
7.025821771,147.9680603,13.99610055,421.0999169,4.746091949,1
6.5036382,163.2566344,17.5306595,517.4283917,4.963184434,0
5.729302912,162.8575851,13.99084222,297.6313652,3.556394812,1
4.497585145,193.9365149,22.61841119,556.0329223,4.965738556,0
8.570129121,200.0718748,11.85608904,511.1615111,4.604404561,0
7.493843861,197.3312909,13.13491663,375.5030624,3.81994656,1
7.32250205,196.1042977,17.16176768,418.0755105,2.981649192,0
6.505065807,226.4196094,18.52710477,484.0922845,2.890998522,1
7.332103963,185.4150767,14.94221731,310.2619742,3.901096866,1
7.86978187,184.0661691,17.58072563,364.5776035,4.219575578,0
6.762832522,232.0751766,13.86396488,465.4137746,4.916579161,0
9.02678772,253.2170742,16.14573205,588.3196505,2.019042018,0
6.179312078,159.7732642,11.01054457,509.7721105,2.951960935,1
4.89196004,153.5062323,11.45762389,496.8728455,3.904269955,0
8.163074031,162.2318457,16.0116082,487.3183457,4.128193137,0
7.0517858,211.0494061,20.39702184,315.1412672,4.268428858,0
5.33418358,224.7879362,12.24734356,360.1791773,5.091357101,1
8.246919871,119.0282155,13.00122856,579.2476736,4.096619667,1
8.775485734,157.3542892,15.69283855,480.7152078,4.393944466,1
5.800034177,181.453515,15.77382535,405.51722,4.074407572,1
5.517737316,190.6699278,12.53168428,461.9289812,4.523106008,0
4.077607725,207.8380479,13.30669203,288.3651931,2.758658531,0
7.990658239,211.2863423,13.94281239,638.0001823,3.160917459,1
9.597191857,167.088976,14.34767609,335.1976082,5.145152871,1
4.797460182,190.3151268,11.71382102,357.4361934,4.038502789,0
9.024845037,128.0966912,14.77086294,451.143481,3.985250506,1
5.736675709,180.2909076,12.3928694,415.0065756,2.741791308,1
8.907987118,202.4612113,18.75990224,426.186565,4.641258532,1
9.130768887,266.7449592,10.97420736,542.8067818,4.771443755,1
6.028348785,225.6748716,15.65188844,503.1121474,3.142083954,1
7.110845138,213.8863369,16.38314048,505.7355345,5.712792127,1
6.164480227,189.0587564,13.5025796,522.8013985,4.834023096,1
7.678966889,205.4799184,7.918150338,395.2357843,3.718981559,1
8.111101031,198.7681953,19.0719347,348.9713949,3.663774941,1
9.130795899,200.0323483,12.86051392,453.8735707,3.025707369,0
8.951652135,205.8923464,19.12582536,406.3091866,1.844371604,1
7.815121778,190.3139043,14.97934763,379.222873,3.096163272,0
7.040394956,199.0792169,14.69095388,531.4766665,3.931916553,1
4.850104171,186.6761758,10.63076915,392.7004931,3.885385518,0
8.141861116,210.3765614,11.48352362,321.8674741,4.136950486,0
6.711814601,232.2064284,13.91187889,463.5102974,3.413646703,0
10.04967372,132.8328367,13.37614863,442.7680497,5.133477823,1
5.93605711,222.9223068,14.29852082,323.4992313,3.940282339,1
5.095766465,273.4084481,18.27241832,513.8775793,4.35219347,0
6.084360116,155.2714251,12.65751247,436.9889344,4.29811092,1
5.608623152,271.882219,16.44275314,450.8960526,3.777508267,1
6.50411278,171.722555,13.4752729,359.4609502,5.396623142,1
8.388322494,256.2340072,10.82132111,333.9461966,3.854771516,0
7.858662779,210.954754,8.811986112,374.0728447,3.422470521,0
7.60952119,223.2883936,14.3753683,370.27088,3.145842903,0
5.708517435,187.0817579,14.35764828,577.40281,3.344284854,0
6.506487767,202.2859379,16.53518593,481.7719343,3.548775589,0
7.775385593,193.0771683,13.37816481,301.7534765,3.309471716,0
5.744067537,173.8508816,16.89517971,336.0618031,3.171655208,0
6.353436844,218.5493627,15.42245924,503.414897,3.861109202,1
7.757269666,213.0484451,15.25402122,543.5287986,4.165432286,1
9.45993051,222.8946593,9.069161478,433.1450049,3.322889738,0
6.707016928,209.7788053,8.027568475,553.6444595,3.165632391,0
5.319769073,204.202072,13.97408473,399.1190254,2.92573204,0
5.895145558,192.0413691,15.01813769,429.7662233,5.075214288,0
6.706695161,232.926598,14.52338912,443.2087743,4.371882445,1
6.61673069,195.0969675,13.43255667,417.4650802,3.622379242,0
6.028101118,262.8084777,20.63759873,514.5456721,4.080786271,1
8.064170137,209.8393334,18.72131157,338.8481579,3.246077223,0
7.309556407,244.8397701,12.47511872,477.2353813,3.707413724,0
10.48560365,136.5773812,18.88462465,416.1885459,4.669239858,1
7.973307535,237.4971525,15.2595975,478.8936157,2.826111941,1
8.182103306,186.6704959,11.52159669,370.3213952,4.605237762,1
10.0596421,175.8758278,16.47052774,477.9837557,3.81878876,0
6.044671753,150.6710211,19.82739182,392.2067414,4.914883756,1
8.043889299,169.6882249,12.26349197,430.8368251,3.15994937,0
6.78538406,216.6470682,15.23864173,343.9724054,4.677920641,1
7.425102223,204.4862816,16.24475501,338.9352709,2.558772744,1
5.810742057,151.8761719,14.64668497,494.1529743,3.436966862,1
9.380658051,265.0612161,11.28641004,503.1706154,4.034349047,0
7.277143967,194.880861,15.4597516,402.6645821,4.931353522,0
8.210443565,167.1021915,13.74705768,391.0688736,4.97605516,1
7.356056778,234.7823016,22.16632099,428.7531036,4.54991684,1
7.977635991,245.8951304,11.7283382,473.6624528,3.5521295,0
6.395359132,133.8342291,9.833874585,573.4002951,4.191217515,0
6.259267533,130.3742719,10.84678707,399.3507089,3.932141959,1
7.948815718,238.2364097,8.663293701,434.6554586,3.692250861,0
7.808641136,200.71487,13.26210211,519.8629915,2.472720325,1
6.755145902,231.2601313,13.88883433,385.1146477,5.162729749,0
10.52460198,256.1723234,12.53662648,505.3614174,4.340986728,0
8.616824426,228.7629452,14.75925658,383.5270231,4.584565663,0
7.038092306,204.923285,10.80755685,365.845248,4.237697607,0
7.95145117,185.4217237,18.90439925,283.8772795,3.886882386,1
6.903074331,206.9225044,11.77510971,601.9852229,4.473887011,1
6.728975148,187.2027122,17.68978466,488.9763942,4.593787133,1
5.548181849,204.2598994,15.4003962,431.9724289,3.945460484,0
10.94747264,146.8830382,17.34650421,376.9038205,3.112317482,0
7.818274839,179.2182173,12.61866666,359.09919,3.329243166,0
6.449236657,218.9072878,8.010420329,421.2968495,4.065148002,0
7.776044113,215.5337952,6.124625358,349.4310989,5.425945934,1
6.321259315,207.2577096,10.54688624,491.7653132,4.501457204,0
8.466013448,224.1749356,17.74409576,330.0447146,3.94662054,0
4.931958445,164.6667686,14.98003369,506.5314139,5.045982883,1
6.847863212,234.9422029,9.515292142,337.5731512,4.92119573,1
9.319176393,199.3335654,15.21529266,338.44145,4.129230416,0
9.769251006,264.2656543,15.04708691,353.1964755,4.636556195,0
8.25121778,167.3853532,12.4935102,277.4127111,3.495062986,1
6.043212071,151.1483219,10.08505012,410.9092889,4.196726496,0
8.736126384,257.2313286,11.33748863,506.3759338,3.368532611,0
9.663653196,233.487268,10.43961937,326.777803,4.741944305,1
7.810144933,187.3150477,16.80039961,351.1860809,4.033773709,0
6.910765112,242.0913383,18.37680201,487.9323103,4.340148944,1
9.298018008,163.0388346,15.36588356,399.4773578,3.681324244,0
7.591089848,195.6658004,14.79955298,517.2033081,4.531196013,1
6.203572848,139.129083,13.36816454,601.526167,4.305549362,1
9.734619708,244.9286656,14.89700131,383.9475373,3.506502994,0
6.836059947,205.6677185,13.8089233,494.4842495,4.952508247,0
6.79546901,187.7830201,19.60042881,498.665928,5.163088154,1
5.716251354,184.229295,19.64389586,502.9936866,3.433135385,1
8.264090516,216.551887,8.667720302,450.8574915,3.410510716,1
5.089387791,147.9952711,14.94358481,498.7008895,3.054045201,1
6.110022206,234.800957,10.05952292,437.8921147,2.817780458,1
7.744772552,208.9203404,12.48619176,397.0574736,5.016321199,0
7.814250247,203.3834632,17.24290912,516.6468167,4.104661963,0
4.908899724,161.2431922,14.35610131,535.2245167,4.196429497,0
6.983860439,202.2562815,16.06143978,486.9705426,4.159566509,1
4.638250259,182.4196209,7.760852569,439.1177046,4.124537825,1
5.588537191,171.3331234,13.82775502,466.4454294,4.37399858,0
7.695049437,153.8097827,12.90735091,297.6758766,3.198879005,1
7.617151922,182.689825,14.06559734,327.2282451,3.422543431,1
8.30922771,198.3368998,15.51411945,456.5300189,3.756396831,1
7.233538435,231.5608322,8.688714873,475.8216449,3.679015068,0
6.848000113,199.7768139,22.13995838,397.5364707,3.815227609,1
7.042793877,194.0467188,19.70342153,504.9254661,3.965647067,0
7.811512445,258.8916012,9.631649747,421.1330348,4.54607021,0
7.91803917,197.3575883,12.95778504,358.0973864,3.386109813,1
5.53953369,200.7116811,14.9558904,437.3416552,3.755660187,1
8.722143777,151.621132,15.15117258,468.3674514,3.274628642,1
6.816416925,237.2695048,16.57405983,477.0239651,4.274738214,1
5.803496976,193.2009914,14.92061556,365.477618,2.181714167,1
6.866356515,185.6314869,17.19499164,462.5351147,4.346153563,1
8.296344056,198.1970512,18.02609815,294.3251422,5.400810789,0
3.691932693,202.5120678,15.43618468,543.6858334,3.846606955,0
6.914868152,206.249937,16.17373017,521.320673,2.988611444,0
7.628552723,156.7936942,13.63397438,495.9669861,4.182057148,1
7.528980405,225.3409863,16.96194437,379.3392931,3.644409765,0
6.742622398,209.2173441,13.92128166,408.8535622,4.96467264,1
8.02724787,193.3524164,22.50467944,440.938978,3.480640837,1
5.05074838,191.7222061,18.04543229,373.7412285,3.930290663,0
7.466558358,212.8160295,6.13421041,358.9095886,4.991674871,1
7.445189026,150.7757235,15.35242482,355.578481,2.745803765,1
4.758439425,183.3494541,18.66822946,403.9441682,4.542801462,0
8.037430327,148.4153089,12.4666097,392.9012057,2.506238127,1
10.53809844,200.1398287,17.07312308,340.8088228,3.823092676,1
7.15473588,198.1473265,19.80628717,531.6026342,4.629955736,1
9.494558726,254.534457,18.41795353,620.981006,3.631107122,0
6.207432968,192.9370271,14.68753934,533.7958508,3.549298841,0
7.33810761,188.8541693,11.05409287,465.4998707,3.736379595,0
7.347030356,199.6137208,12.48248239,413.2142305,4.2978807,1
6.649705311,190.5319471,18.44303119,564.2031775,3.085178509,0
8.558388775,198.8888678,14.3516245,453.5711626,3.946227719,0
5.289618437,194.0563929,14.18147063,353.7729296,4.54810035,1
7.780868679,221.8444933,11.75304576,563.7199667,4.602026775,1
7.096098311,206.8278179,12.49518937,365.4008092,4.569760036,0
6.365497241,205.0565358,16.35285801,371.579634,5.125416576,1
9.004680613,173.7393301,12.83881282,531.5214444,3.775014984,1
8.545890346,255.3248719,13.78298874,426.8833667,5.036882987,0
6.83425989,182.4544618,16.50665808,397.3375083,2.658843412,1
6.859323726,179.0688055,14.6705549,391.599708,4.501980015,1
6.284984822,196.7750562,11.09589252,574.5406715,5.703287743,0
6.730427772,183.9152962,12.06680799,320.6678654,3.961942035,1
8.245186596,199.3057742,14.80132901,423.7367843,4.125731794,0
7.077874007,220.6705396,10.66179894,333.0507859,4.764508265,0
4.85558776,145.7903699,10.44659031,459.2880371,4.697153026,1
7.286167388,208.4440851,10.56645201,352.6021464,4.686019916,0
5.082241432,191.767047,12.30710887,413.1586361,5.056378662,0
3.722500486,163.6397469,14.56726886,467.5629729,3.662837732,0
5.827541212,191.0049304,18.36185806,370.3572882,3.179128741,1
3.657123133,275.7671418,17.98595656,426.2311291,3.31462973,1
6.80011909,242.0080815,11.43246635,376.4565931,3.8549399,1
8.560349291,244.7967052,18.22874853,500.5866078,2.939212581,1
6.328553081,192.0765151,9.561964301,489.7453464,3.265854137,1
7.775049501,195.178742,10.96418294,371.6158605,4.699482756,0
3.94012546,163.1716531,17.75170539,487.9851851,3.478004808,1
6.559627885,152.1152127,10.10746247,393.820412,3.664463031,0
6.93450359,176.9694309,21.8131597,435.9483861,3.875238037,0
3.272820098,145.4923058,10.45887423,433.7096721,4.318516117,0
5.329938815,196.0346231,18.58809063,511.7051873,5.79932235,0
5.492155983,176.2714037,7.609797727,500.9387879,3.294129366,0
6.96820896,178.2173112,14.24337353,393.6769575,3.63264389,0
9.99980746,215.108978,13.79203433,373.9367557,2.659977662,0
9.622105987,182.9097278,17.69971822,573.3304971,3.975571849,1
9.092223456,181.1015092,11.55827944,398.4108134,4.075075425,0
10.16417334,243.6065076,17.22323749,487.6980521,3.530940955,0
9.489600966,167.8876287,14.16831424,354.7907412,4.300694899,1
3.637170625,238.9437443,13.81845025,509.1503233,5.446565703,1
7.138586781,180.9037778,15.9523928,399.9548334,3.272429761,0
6.157443145,155.8357062,14.35649568,533.2883507,4.770154312,0
6.897322141,211.3601667,13.93478804,383.0143102,5.02278363,0
7.296037734,235.7351929,17.05271326,385.6143207,4.168526118,1
4.921093903,162.3005936,21.23789913,337.7730515,3.285186851,1
6.750761186,207.2545054,6.00039093,446.6969391,2.777726265,1
8.073278952,191.8155235,13.33538104,432.8987489,4.854312786,1
9.314522392,203.34165,16.40277346,373.0441719,3.092940473,0
4.788861062,234.8937026,11.78479884,444.8543208,2.896852186,1
5.195920669,175.1571552,16.81276697,484.2798902,5.375901894,0
5.842359064,217.3247995,14.33539517,310.7711779,3.865295967,1
7.137428697,210.5027495,13.07600748,304.2394809,2.96418135,1
6.39292784,159.1689259,16.86545299,305.2436004,3.271338859,1
6.593764313,233.5141325,14.38960913,489.7034439,2.346578095,1
6.864916739,170.8277923,14.00387351,400.9652703,4.493746769,1
6.66400305,199.5887185,15.98941896,347.353336,2.227727884,1
6.844141767,184.3930427,13.16641575,398.0468043,3.412853175,1
7.682762474,211.6638524,14.17531654,360.1074405,5.044306092,0
10.2684305,218.2166825,15.67156353,341.6022087,4.304689262,1
7.361599832,231.7931825,13.85311637,389.2726454,3.751588622,1
6.867301322,174.1849764,11.482687,484.1229389,3.82359504,0
7.744125219,203.3962271,16.94981073,424.3287402,3.612260192,1
6.990800831,222.9437479,18.36221802,270.0553938,4.332639872,1
8.207458913,189.9421572,15.3357112,449.4126057,4.151865853,0
5.910539738,241.1407463,14.31682145,462.61253,4.007508148,1
8.142660401,220.6309721,19.72128766,366.8024836,4.617093489,1
6.810344849,166.5924252,13.44731415,294.3839141,4.115695844,0
6.704791892,176.8960328,16.03597988,455.972627,3.806596292,0
9.652562935,205.2060586,12.44653913,392.7674528,3.192569799,0
7.444165852,211.4463238,13.77822566,524.6452351,3.820865704,1
4.430281212,139.6857588,17.29929446,434.7812671,4.384565156,0
6.565633547,159.7293627,18.20713697,393.6251725,2.770948497,0
9.032563451,156.265649,13.59956437,342.7460401,3.626135878,0
3.664710562,201.0973162,17.47063098,291.1484489,3.316157657,0
4.758648347,203.5378325,18.06495658,288.9124568,4.405508764,0
7.745499128,168.3556238,7.496410136,421.4853341,4.043334781,1
4.29168773,124.0073498,15.68282106,548.5744617,4.616088554,1
6.638411449,180.8266674,12.60151733,401.1111434,5.16405662,1
5.149133288,198.3324402,12.51088666,303.3336324,4.839176158,0
5.667650647,229.9283665,14.25464074,554.1205362,3.633213756,1
7.32354512,184.1360704,8.335244529,379.4924534,4.898421041,0
7.890354274,180.158098,11.24646038,344.5506193,3.209588058,1
5.976769618,258.952732,12.25679025,514.1189201,2.994671096,0
4.594209164,185.6328581,13.98383301,380.7232523,4.917909887,0
4.489783796,188.2519391,11.22657799,518.5852526,3.776225631,0
3.975752658,135.891978,15.62431029,344.3989116,3.666823799,1
7.301903491,224.4678022,8.52486424,487.3333213,3.430699188,0
7.174135163,203.4089346,14.53351004,315.5499,3.939895657,1
7.06184552,211.0916871,16.89575368,353.5104246,3.958248504,1
6.744799075,204.0843182,12.014243,544.3393171,4.86854263,1
7.693555235,224.3930365,12.84896466,404.8239208,2.750695905,0
8.96724411,266.4787427,14.26339638,343.2655565,3.742255944,1
6.854946859,149.853487,11.71889473,350.3447084,4.938999307,0
7.436782609,208.094004,17.11527603,522.79373,3.727663719,0
7.362912867,180.8678007,9.675166667,437.3895263,3.249439878,1
5.369584181,170.8351922,14.08198096,401.8330357,3.357484436,0
6.460033522,215.4406413,8.127542868,365.0941435,3.535597779,1
7.682923445,217.7889322,12.19423157,594.7025458,3.542731087,1
7.952929116,221.3698538,19.05698492,309.2546197,5.260014766,1
7.342231249,198.1688042,12.3885486,448.1516693,4.261504364,1
7.788054733,212.6914573,14.82874304,359.5690815,3.368757217,1
7.464485186,227.0000192,16.05283764,332.0688251,3.880576017,1
4.9456947,170.4409206,13.27663804,346.6422674,3.78251746,1
5.941265556,179.9548616,14.63240137,431.9691822,2.227370875,0
5.70110097,170.4963111,10.97215006,378.8738546,5.956753498,0
7.760189365,206.2088341,19.35076512,347.1807804,4.590527649,1
6.14301848,147.4719727,20.93935933,475.4452677,5.37040341,1
6.618186567,164.2545648,12.08216871,315.1993932,3.797067861,1
7.927969553,224.7210589,14.13712036,315.9134106,4.847262262,1
8.743958545,197.7493254,12.50320335,326.2533257,4.11897308,1
5.040331692,232.2344791,13.53940958,529.0525353,3.603325615,1
8.00754122,151.7363219,12.41269116,447.484361,5.25017306,0
6.124847329,151.6913578,16.62195941,388.1375309,4.211967654,0
4.865069696,174.0604565,15.26661514,333.5043274,3.974972302,1
6.922652371,185.8189891,22.46612757,560.7877028,2.877354267,0
6.779773967,153.8863093,14.78229043,459.8765496,2.729104523,1
5.547576263,182.6447363,11.56524203,596.6504952,4.448670726,1
6.017260924,206.0143998,14.22175704,431.7819875,4.427712282,1
7.071314192,213.619625,8.713963616,605.3050414,4.29372656,1
7.230845307,177.5748031,19.91295017,367.6899918,5.622018081,0
6.987335279,224.0344173,15.92141255,479.8254966,3.870292782,1
9.252856509,168.0407511,11.94985385,400.0035891,3.300585826,0
8.352635176,134.7505122,14.42088194,397.1149717,3.939011353,1
6.962324595,205.1830198,13.61755978,360.0589598,4.526768327,1
8.832142261,176.8086608,12.48155152,395.3873371,3.914511885,1
8.034011917,197.6093924,15.10728865,490.8215001,2.452120806,0
7.395450847,190.4778917,13.30137364,413.910293,4.990235633,1
9.393148442,215.0513646,10.77863263,447.0744599,4.665681059,1
6.227826795,169.9262216,20.78959171,460.4153864,4.007347485,1
7.539881893,185.8259753,15.83056478,444.1166326,4.53159367,0
6.336267097,228.455028,15.54502909,398.1818844,3.745724886,0
8.069297893,191.0041072,12.29376979,418.2000717,3.021381555,1
7.445189293,225.3977869,15.53597901,402.115616,3.637894581,0
7.719000805,196.0075184,16.83678552,423.2035335,2.884818771,0
8.312379503,203.7445475,15.47040047,543.3929883,2.98809301,0
7.035036795,220.5018877,15.30343324,536.1839,4.557028866,1
8.107244313,228.1718587,14.61342264,369.9031987,4.688271256,1
7.55985231,244.2945577,10.04694318,278.4755859,4.550501006,1
6.433722353,177.2525105,11.68464797,375.0282225,3.641489972,1
8.69712216,166.4527742,13.74866795,393.5557957,4.180567593,0
8.473649323,182.9971987,14.25535626,414.3080549,3.487816307,1
6.865125275,216.7444577,15.69277076,553.6167335,3.95515371,0
9.485832873,218.7382355,15.6211387,429.6222122,3.221129819,1
8.822610384,216.432576,15.95549106,384.018547,4.415596156,0
6.30476863,213.6561777,14.94767555,339.116587,5.109934758,1
6.999764511,219.1433726,17.29755552,282.5023381,3.360130678,1
7.388518503,201.0577144,14.4670949,560.774729,4.409053528,0
5.620533436,226.9878364,16.93291132,414.0615452,3.439475848,0
8.31526762,229.7574461,12.19509386,446.9549101,4.128525361,1
4.07792047,185.8523263,9.702581291,307.877571,4.789052053,1
4.943508444,267.5330269,15.25279421,417.4125312,5.070841577,0
5.890870359,184.0557619,14.72877348,281.5444516,4.37077656,0
5.280292296,164.0573887,11.80562508,635.8884841,3.835305908,1
6.150595718,169.4027765,15.70432315,373.5482145,4.847520234,1
5.859690474,163.4968949,19.74907906,468.3769554,2.747332827,0
6.242414484,191.9087295,19.37009087,448.2425267,4.508705098,0
9.30566048,163.9260265,12.71218695,345.6569351,4.485070147,1
8.639540978,168.6139666,17.92939462,419.788898,4.192932215,0
6.810466517,209.7355588,16.73674859,340.0300886,4.402339513,0
6.548796521,205.168161,15.62751448,327.967343,4.197305125,0
7.756939183,219.5762151,13.05467194,362.7492199,3.870338847,0
8.097453771,218.9924361,17.74626352,376.5698034,4.279082404,1
6.512239645,198.5646772,9.177841645,296.2607844,5.425794714,0
7.958984292,171.4836247,16.11711046,327.623881,4.698007916,1
6.014539831,205.4829398,16.86366817,371.4034751,2.686068741,0
9.606858896,200.8421428,11.35873535,370.903807,4.405351952,0
6.643734376,202.4136379,15.95465453,291.0847438,3.920607408,1
5.735723555,158.3187408,13.62662391,568.3046706,4.732953571,0
5.671762326,184.7818419,15.19604513,409.4793779,3.268693507,0
6.419772474,208.7602476,20.23252348,523.6001756,3.095233157,0
8.026773256,169.333843,15.17753397,350.5773702,3.735983476,0
6.848331559,159.1880501,12.25408076,558.8155667,4.396604556,1
6.246117565,199.0989733,17.12802327,478.7459453,4.755158013,0
5.669689566,194.130069,18.28480665,403.9899202,3.592133424,0
8.274069059,195.8033305,16.99633028,369.1983343,2.575423028,0
6.737004072,220.1001024,6.748091938,384.308673,4.063170289,1
5.092757239,239.7409161,13.83735193,452.3060416,4.636728696,1
6.492627157,213.0653848,11.13531183,313.254743,3.378778493,0
6.751668627,176.7931521,11.21490774,467.1483719,3.735173416,1
9.241197563,223.6913502,12.72542758,480.0130563,5.265728858,0
6.908272154,211.1055511,21.2084766,323.8854537,5.405567223,1
7.804368874,216.6738691,15.14754698,468.2125374,4.075556975,1
6.980061939,164.1271804,11.66575309,492.7034162,3.969463254,0
6.475885399,177.2949494,6.776145723,466.64942,4.306112971,0
7.958871446,184.8285571,11.03286717,389.2642157,4.007902613,1
8.077260886,125.3027194,15.27958268,398.3287887,4.279871302,1
6.449070009,163.4476486,16.7872722,397.5070551,3.331549948,0
8.923980608,135.9384675,11.94991382,415.6294838,4.15558319,1
8.136497869,184.2318535,15.28878163,400.6118991,4.20418585,0
5.660736311,232.7498537,18.87594139,385.7480533,5.016187559,0
7.752176213,182.0647049,15.23112896,328.2172512,4.72550711,0
7.496232208,205.3449822,13.2283111,444.6453523,4.777382337,0
8.490571562,204.1236484,17.08424565,435.0008983,3.875556805,0
8.524296363,141.8102426,12.78995759,387.0858873,4.343059524,0
7.088250976,172.6892999,13.6377826,298.6717594,3.230645436,0
8.079808358,174.1610935,14.85222533,589.5522114,3.611057441,0
4.668101687,193.6817355,13.89441852,526.4241709,4.43582091,1
7.378597016,175.9824471,15.63945476,402.0199449,3.215219463,1
7.442536475,180.8590906,14.76833656,564.7934853,2.191138422,1
8.423084472,153.0328916,12.32163263,431.1674675,3.958608984,1
9.166758133,184.5574343,16.77956618,317.5833671,5.429266409,1
9.186453377,169.1198051,10.24744423,498.6353223,3.453861456,1
6.513016586,185.3385398,12.9246531,410.1013089,3.729960916,0
6.563356597,241.2863231,11.65192933,415.8172189,5.292950181,1
8.372910285,169.0870522,11.08302657,464.5255524,4.906358241,1
5.921247069,200.9437304,11.2553569,380.4998179,3.74677556,0
6.511618075,181.8734217,12.32123216,475.3413507,4.850433708,0
6.11602398,158.7289014,15.49528414,458.9929359,3.984308829,1
6.894050879,170.5712978,17.18318017,641.5860871,4.568843223,0
7.774645243,194.7338584,18.87093884,321.905681,3.911816766,0
10.33767086,163.2762252,14.11632381,561.2062377,5.063108915,0
7.036752104,210.3691037,14.82390352,489.5450548,3.285371835,1
8.801846046,205.407825,18.90903521,399.2835623,4.031495953,1
7.498372459,236.714399,20.7376636,299.1942452,4.242241799,1
4.016590233,255.6165688,9.305732858,442.3851182,4.417134153,0
8.900864697,211.3068119,18.26795085,333.7753271,4.51875067,1
7.374775414,217.6986438,16.29371561,358.9832544,3.592264728,1
8.86211271,131.6351765,16.71220632,399.4628436,4.955081793,1
5.117913529,179.7016768,14.76187784,369.6186165,3.806700492,0
7.833361001,249.3400531,10.98334419,443.6291232,4.270973138,1
8.080415244,166.8917001,16.30779009,600.937203,4.070824292,0
10.93311072,162.4249185,14.97723325,593.7257641,3.894988624,0
8.040187557,201.8092165,7.168607177,420.5492185,3.221138969,0
4.439095783,190.1534488,18.08100298,515.6312051,3.844230761,1
8.473249064,129.2400806,15.29270572,590.9065736,4.81018543,1
6.427720561,166.8502368,20.13048259,352.7453698,2.9044534,1
6.255070001,173.840226,14.23510503,482.0197992,4.194199874,0
6.81760838,219.3374288,19.48679098,530.7100255,3.04829206,1
8.062066123,125.705329,7.091228957,463.4616401,3.040031498,1
9.616095703,221.7598179,13.80837511,441.8810049,2.946643668,1
6.770095146,201.6508542,17.72030029,519.3803669,5.203461367,1
3.792125732,218.4908565,14.09071858,410.694183,4.620685586,1
6.069615757,186.6590397,12.06761957,415.8869545,3.669711704,1
